X,Y,School ID,System ID,School Name,System,County,Address,City,zip,phone,Locale,Charter
-81.528603,32.142635,2820,615,LANIER PRIMARY SCHOOL,BRYAN COUNTY,BRYAN COUNTY,6024 US HIGHWAY 280 E,PEMBROKE,31321,9126265020,Rural: Distant,No
-81.263359,31.99828,2990,625,SOUTHWEST MIDDLE SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,6030 OGEECHEE RD,SAVANNAH,31419,9123953540,Suburb: Midsize,No
-82.838928,31.514675,2820,634,EASTSIDE ELEMENTARY SCHOOL,COFFEE COUNTY,COFFEE COUNTY,603 MCDONALD AVE N,DOUGLAS,31533,9123843187,Town: Remote,No
-84.201279,33.378071,1040,675,LUELLA HIGH SCHOOL,HENRY COUNTY,HENRY COUNTY,603 WALKER DR,LOCUST GROVE,30248,7708989822,Rural: Fringe,No
-84.49939,33.591541,1180,660,HAPEVILLE CHARTER CAREER ACADEMY,FULTON COUNTY,FULTON COUNTY,6045 BUFFINGTON RD,ATLANTA,30349,4047660101,Suburb: Large,Yes
-83.185402,30.685833,4050,692,LAKE PARK ELEMENTARY SCHOOL,LOWNDES COUNTY,LOWNDES COUNTY,604 W MARION AVE,LAKE PARK,31636,2295595153,Rural: Distant,No
-83.755379,32.845135,6050,611,HERITAGE ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,6050 THOMASTON RD,MACON,31220,4787794715,Rural: Fringe,No
-84.535187,33.891056,1052,633,BELMONT HILLS ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,605 GLENDALE PL SE,SMYRNA,30080,6788426810,Suburb: Large,No
-84.209106,31.59643,4054,647,LAKE PARK ELEMENTARY SCHOOL,DOUGHERTY COUNTY,DOUGHERTY COUNTY,605 MEADOWLARK DR,ALBANY,31707,2294313370,City: Small,No
-84.135941,34.219742,2020,658,OTWELL MIDDLE SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,605 TRIBBLE GAP RD,CUMMING,30040,7708875248,Suburb: Large,No
-84.197456,33.898216,1058,667,ROCKBRIDGE ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,6066 ROCKBRIDGE SCHOOL RD,NORCROSS,30093,7704489363,Suburb: Large,No
-84.336342,33.087502,1010,714,PIKE COUNTY ELEMENTARY SCHOOL,PIKE COUNTY,PIKE COUNTY,607 PIRATE DR,ZEBULON,30295,7705674444,Rural: Distant,No
-84.470749,33.510941,1810,656,NORTH FAYETTE ELEMENTARY SCHOOL,FAYETTE COUNTY,FAYETTE COUNTY,609 KENWOOD RD,FAYETTEVILLE,30214,7704603570,Rural: Fringe,No
-85.01683,34.025135,1040,715,ROCKMART MIDDLE SCHOOL,POLK COUNTY,POLK COUNTY,60 KNOX MOUNTAIN RD,ROCKMART,30153,6787571479,Rural: Fringe,No
-85.131012,33.462269,3770,622,ROOPVILLE ELEMENTARY SCHOOL,CARROLL COUNTY,CARROLL COUNTY,60 OLD CARROLLTON RD,ROOPVILLE,30170,7708544421,Rural: Distant,No
-84.885727,32.466465,3010,706,EAST COLUMBUS MAGNET ACADEMY,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6100 GEORGETOWN DR,COLUMBUS,31907,7065653026,City: Midsize,No
-84.884117,32.521389,3069,706,WADDELL ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6101 MILLER RD,COLUMBUS,31907,7065693722,City: Midsize,No
-84.104294,34.123837,1050,658,RIVERWATCH MIDDLE SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,610 JAMES BURGESS RD,SUWANEE,30024,6784557311,Rural: Fringe,No
-85.276512,34.71674,2000,746,NORTH LAFAYETTE ELEMENTARY SCHOOL,WALKER COUNTY,WALKER COUNTY,610 N DUKE ST,LA FAYETTE,30728,7066381869,Town: Distant,No
-84.538269,33.588631,2760,660,GULLATT ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,6110 DODSON RD,UNION CITY,30291,7709693425,Suburb: Large,No
-84.34285,33.588211,2058,631,MORROW ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,6115 REYNOLDS RD,MORROW,30260,7709682900,Suburb: Large,No
-84.182457,34.033993,4050,660,WILSON CREEK ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,6115 WILSON RD,DULUTH,30097,7704973811,Suburb: Large,No
-84.612968,34.096306,2054,628,OAK GROVE ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,6118 WOODSTOCK RD,ACWORTH,30102,7709746682,Suburb: Large,No
-84.90873,33.171017,3970,741,HOGANSVILLE ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,611 E MAIN ST,HOGANSVILLE,30230,7068127990,Rural: Distant,No
-84.020241,32.29174,2060,694,MACON COUNTY HIGH SCHOOL,MACON COUNTY,MACON COUNTY,611 VIENNA RD,MONTEZUMA,31063,4784728579,Town: Distant,No
-85.257721,34.00721,1030,715,CEDARTOWN MIDDLE SCHOOL,POLK COUNTY,POLK COUNTY,612 S COLLEGE ST,CEDARTOWN,30125,7707498850,Town: Distant,No
-83.661858,34.391281,4054,669,LULA ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,6130 CHATTAHOOCHEE ST,LULA,30554,7708693261,Rural: Fringe,No
-84.971161,33.780338,3050,622,VILLA RICA MIDDLE,CARROLL COUNTY,CARROLL COUNTY,614 TUMLIN LAKE RD,TEMPLE,30179,7704590407,Rural: Fringe,No
-81.975205,33.473099,4562,721,DAVIDSON MAGNET SCHOOL,RICHMOND COUNTY,RICHMOND COUNTY,615 12TH ST,AUGUSTA,30901,7068236924,City: Midsize,No
-84.229645,33.944126,3000,667,SUSAN STRIPLING ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,6155 ATLANTIC BLVD,NORCROSS,30071,7705827577,Suburb: Large,No
-84.407044,34.138611,1900,628,MOUNTAIN ROAD ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,615 MOUNTAIN RD,WOODSTOCK,30188,7706649708,Suburb: Large,No
-84.017738,32.291889,1990,694,MACON COUNTY MIDDLE SCHOOL,MACON COUNTY,MACON COUNTY,615 VIENNA RD,MONTEZUMA,31063,4784727045,Town: Distant,No
-84.238563,33.79298,4053,644,CLARKSTON HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,618 N INDIAN CREEK DR,CLARKSTON,30021,6786765302,Suburb: Large,No
-84.102089,34.327801,3070,658,SILVER CITY ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,6200 DAHLONEGA HWY,CUMMING,30028,6789655020,Rural: Fringe,No
-81.380508,31.2185,1950,663,OGLETHORPE POINT ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,6200 FREDERICA RD,SAINT SIMONS ISLAND,31522,9126386200,Rural: Fringe,No
-84.50338,33.57624,2730,660,S. L. LEWIS ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,6201 CONNELL RD,COLLEGE PARK,30349,7709693450,Suburb: Large,No
-84.127708,34.063461,1080,658,JOHNS CREEK ELEMENTARY,FORSYTH COUNTY,FORSYTH COUNTY,6205 OLD ATLANTA RD,SUWANEE,30024,6789655041,Suburb: Large,No
-83.809692,34.03796,1930,607,BRAMLETT ELEMENTARY SCHOOL,BARROW COUNTY,BARROW COUNTY,622 FREEMAN BROCK RD,AUBURN,30011,7703071627,Rural: Fringe,No
-84.389046,33.582561,1150,631,CHARLES R. DREW HIGH SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,6237 GARDEN WALK BLVD,RIVERDALE,30274,7704732700,Suburb: Large,No
-84.221878,34.178078,1990,658,VICKERY CREEK MIDDLE SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,6240 POST RD,CUMMING,30040,7706672580,Suburb: Large,No
-84.005135,33.526749,1020,707,OAK HILL ELEMENTARY SCHOOL,NEWTON COUNTY,NEWTON COUNTY,6243 HIGHWAY 212,COVINGTON,30016,7703856906,Suburb: Large,No
-83.715851,32.736141,2040,611,RUTLAND HIGH SCHOOL,BIBB COUNTY,BIBB COUNTY,6250 SKIPPER RD,MACON,31216,4787793041,Rural: Fringe,No
-83.717041,32.738167,3050,611,RUTLAND MIDDLE SCHOOL,BIBB COUNTY,BIBB COUNTY,6260 SKIPPER RD,MACON,31216,4787794369,Rural: Fringe,No
-84.224678,34.178021,1980,658,VICKERY CREEK ELEMENTARY SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,6280 POST RD,CUMMING,30040,7703460040,Suburb: Large,No
-82.302582,32.294056,4050,738,TOOMBS CENTRAL ELEMENTARY SCHOOL,TOOMBS COUNTY,TOOMBS COUNTY,6287 US HIGHWAY 1 S,LYONS,30436,9125657781,Rural: Distant,No
-82.15448,33.543201,1860,636,EVANS ELEMENTARY SCHOOL,COLUMBIA COUNTY,COLUMBIA COUNTY,628 GIBBS RD,EVANS,30809,7068631202,Suburb: Large,No
-84.599777,33.30349,2890,638,EAST COWETA MIDDLE SCHOOL,COWETA COUNTY,COWETA COUNTY,6291 HIGHWAY 16,SENOIA,30276,7705996607,Rural: Fringe,No
-84.78125,33.7253,1980,648,BRIGHT STAR ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,6300 JOHN WEST RD,DOUGLASVILLE,30134,7706513400,Suburb: Large,No
-81.653107,30.823774,2950,620,CAMDEN COUNTY HIGH SCHOOL,CAMDEN COUNTY,CAMDEN COUNTY,6300 LAUREL ISLAND PKWY,KINGSLAND,31548,9127297318,Town: Distant,No
-84.493462,33.7724,6040,761,BAZOLINE E. USHER/COLLIER HEIGHTS ELMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,631 HARWELL RD NW,ATLANTA,30318,4048025700,City: Large,No
-84.290581,33.581211,2000,631,ROBERTA T. SMITH ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,6340 HIGHWAY 42,REX,30273,7709605750,Suburb: Large,No
-81.48201,31.13998,1120,663,GLYNN MIDDLE,GLYNN COUNTY,GLYNN COUNTY,635 LANIER BLVD,BRUNSWICK,31520,9122674150,City: Small,No
-81.60141,31.85873,1800,689,BUTTON GWINNETT ELEMENTARY SCHOOL,LIBERTY COUNTY,LIBERTY COUNTY,635 TAYLOR RD,HINESVILLE,31313,9128760146,City: Small,No
-84.752274,33.832062,2970,710,J. A. DOBBINS MIDDLE SCHOOL,PAULDING COUNTY,PAULDING COUNTY,637 WILLIAMS LAKE RD,POWDER SPRINGS,30127,7704434835,Suburb: Large,No
-84.281746,33.580601,2070,631,REX MILL MIDDLE SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,6380 EVANS DR,REX,30273,7709606559,Suburb: Large,No
-83.288803,34.556587,5050,727,STEPHENS COUNTY HIGH SCHOOL,STEPHENS COUNTY,STEPHENS COUNTY,638 WHITE PINE RD,TOCCOA,30577,7068866825,Rural: Fringe,No
-83.444923,34.572624,5052,668,HAZEL GROVE ELEMENTARY SCHOOL,HABERSHAM COUNTY,HABERSHAM COUNTY,6390 DICKS HILL PKWY,MOUNT AIRY,30563,7067542942,Rural: Distant,No
-84.394501,34.215351,1080,628,AVERY ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,6391 E CHEROKEE DR,CANTON,30115,7704796200,Rural: Fringe,No
-84.882294,32.48761,3060,706,FORREST ROAD ELEMENTARY SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6400 FOREST RD,COLUMBUS,31907,7065653062,City: Midsize,No
-84.735908,34.029171,1090,633,PICKETT'S MILL ELEMENTARY,COBB COUNTY,COBB COUNTY,6400 OLD STILESBORO RD NW,ACWORTH,30101,7709757172,Suburb: Large,No
-84.128136,33.69466,3110,644,LEADERSHIP PREPARATORY ACADEMY,DEKALB COUNTY,DEKALB COUNTY,6400 WOODROW RD,LITHONIA,30038,4046563103,Suburb: Large,Yes
-85.054718,33.05547,1940,741,HOLLIS HAND ELEMENTARY SCHOOL,TROUP COUNTY,TROUP COUNTY,641 COUNTRY CLUB RD,LAGRANGE,30240,7068831580,Rural: Fringe,No
-81.878761,31.59807,1050,751,JESUP ELEMENTARY SCHOOL,WAYNE COUNTY,WAYNE COUNTY,642 E PLUM ST,JESUP,31546,9124271033,Town: Distant,No
-84.063965,34.144512,1310,667,WHITE OAK ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,6442 SUWANEE DAM RD,BUFORD,30518,6785465550,Rural: Fringe,No
-84.41658,33.57925,1120,7820112,SCHOLARS ACADEMY CHARTER SCHOOL,STATE CHARTER SCHOOLS- SCHOLARS ACADEMY CHARTER SCHOOL,CLAYTON COUNTY,6449 CHURCH ST,RIVERDALE,30274,7707569710,Suburb: Large,Yes
-81.903732,32.10532,1960,654,CLAXTON ELEMENTARY SCHOOL,EVANS COUNTY,EVANS COUNTY,6463 US HIGHWAY 301,CLAXTON,30417,9127392714,Rural: Fringe,No
-84.062866,34.146629,2090,667,LANIER MIDDLE SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,6482 SUWANEE DAM RD,BUFORD,30518,7709458419,Rural: Fringe,No
-81.103439,32.07473,1920,625,ESTHER F. GARRISON SCHOOL OF VISUAL AND PERFORMING,CHATHAM COUNTY,CHATHAM COUNTY,649 W JONES ST,SAVANNAH,31415,9123955975,City: Midsize,No
-84.789551,33.683998,1870,648,ALEXANDER HIGH SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,6500 ALEXANDER PKWY,DOUGLASVILLE,30135,7706516000,Suburb: Large,No
-84.561539,34.113266,2010,628,CHAPMAN INTERMEDIATE SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,6500 PUTNAM FORD DR,WOODSTOCK,30189,7709266424,Suburb: Large,No
-84.409599,33.68037,1063,761,HUTCHINSON ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,650 CLEVELAND AVE SW,ATLANTA,30315,4048027650,City: Large,No
-83.975174,33.9897,2498,891,GWINNETT REGIONAL YOUTH DETENTION CENTER,DEPARTMENT OF JUVENILE JUSTICE,GWINNETT COUNTY,650 HIGH HOPE LANE,LAWRENCEVILLE,30043,7709956921,Suburb: Large,No
-83.687233,32.723099,3060,611,HEARD ELEMENTARY SCHOOL,BIBB COUNTY,BIBB COUNTY,6515 HOUSTON RD,MACON,31216,4787843138,Rural: Fringe,No
-84.229286,33.779572,3055,644,DUNAIRE ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,651 S INDIAN CREEK DR,STONE MOUNTAIN,30083,6786765502,Suburb: Large,No
-84.793816,33.68206,1070,648,BILL ARP ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,6550 ALEXANDER PKWY,DOUGLASVILLE,30135,7706513200,Suburb: Large,No
-84.5615,34.114418,1810,628,BOOTH MIDDLE SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,6550 PUTNAM FORD DR,WOODSTOCK,30189,7709265707,Suburb: Large,No
-84.490746,32.212452,2750,696,MARION COUNTY MIDDLE/HIGH SCHOOL,MARION COUNTY,MARION COUNTY,656 GA HIGHWAY 30,BUENA VISTA,31803,2296497520,Rural: Remote,No
-84.19957,33.874989,2940,667,NESBIT ELEMENTARY SCHOOL,GWINNETT COUNTY,GWINNETT COUNTY,6575 CHEROKEE DR,TUCKER,30084,7704142740,Suburb: Large,No
-84.211395,33.779057,2050,644,ALLGOOD ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,659 ALLGOOD RD,STONE MOUNTAIN,30083,6786765102,Suburb: Large,No
-84.32766,33.7547,5567,761,TOOMER ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,DEKALB COUNTY,65 ROGERS ST NE,ATLANTA,30317,4048023450,City: Large,No
-83.495728,31.44593,5050,737,CHARLES SPENCER ELEMENTARY SCHOOL,TIFT COUNTY,TIFT COUNTY,65 TIFTON ELDORADO RD,TIFTON,31794,2293872430,Town: Remote,No
-83.771927,32.906231,2050,611,HOWARD MIDDLE SCHOOL,BIBB COUNTY,BIBB COUNTY,6600 FORSYTH RD,MACON,31210,4787793454,Rural: Fringe,No
-83.88485,34.150559,2020,669,FLOWERY BRANCH HIGH,HALL COUNTY,HALL COUNTY,6603 SPOUT SPRINGS ROAD,FLOWERY BRANCH,30542,7709678000,Rural: Fringe,No
-83.108727,34.288265,1052,659,ROYSTON ELEMENTARY SCHOOL,FRANKLIN COUNTY,FRANKLIN COUNTY,660 COLLEGE ST,ROYSTON,30662,7062459252,Town: Distant,No
-84.367188,33.688896,1220,761,KIPP VISION,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,660 MCWILLIAMS RD SE,ATLANTA,30315,4045375252,City: Large,Yes
-84.407349,33.573238,2060,631,RIVERDALE ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,6630 CAMP ST,RIVERDALE,30274,7709944015,Suburb: Large,No
-83.889709,34.145741,1920,669,SPOUT SPRINGS ELEMENTARY SCHOOL,HALL COUNTY,HALL COUNTY,6640 SPOUT SPRINGS RD,FLOWERY BRANCH,30542,7709674860,Rural: Fringe,Yes
-81.319099,31.9247,1990,615,RICHMOND HILL MIDDLE SCHOOL,BRYAN COUNTY,BRYAN COUNTY,665 HARRIS TRAIL RD,RICHMOND HILL,31324,9124595130,Town: Fringe,No
-84.588242,33.297142,6100,7830610,COWETA CHARTER ACADEMY,COMMISSION CHARTER SCHOOLS- COWETA CHARTER ACADEMY,COWETA COUNTY,6675 HIGHWAY 16,SENOIA,30276,7709999999,Rural: Fringe,Yes
-84.55333,33.790291,1110,633,IMAGINE INTERNATIONAL ACADEMY OF MABLETON,COBB COUNTY,COBB COUNTY,6688 MABLETON PKWY SE,MABLETON,30126,6783917710,Suburb: Large,Yes
-81.466476,31.27677,1990,663,NEEDWOOD MIDDLE SCHOOL,GLYNN COUNTY,GLYNN COUNTY,669 HARRY DRIGGERS BLVD,BRUNSWICK,31525,9122614488,Rural: Fringe,No
-83.935547,33.610706,1170,707,CLEMENTS MIDDLE SCHOOL,NEWTON COUNTY,NEWTON COUNTY,66 JACK NEELY RD,COVINGTON,30016,7707842934,Suburb: Large,No
-81.612587,32.134129,6192,615,BRYAN PREK (RICHMOND HILL),BRYAN COUNTY,BRYAN COUNTY,66 SOUTH INDUSTRIAL BOULEVARD,PEMBROKE,31321,9126265000,Rural: Distant,No
-81.612587,32.134129,6196,615,BRYAN PREK (PEMBROKE),BRYAN COUNTY,BRYAN COUNTY,66 SOUTH INDUSTRIAL BOULEVARD,PEMBROKE,31321,9126265000,Rural: Distant,No
-84.168457,33.812942,2068,644,STONE MOUNTAIN ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,6720 JAMES B RIVERS DR,STONE MOUNTAIN,30083,6786764702,Suburb: Large,No
-83.35836,32.682812,1070,743,JEFFERSONVILLE ELEMENTARY,TWIGGS COUNTY,TWIGGS COUNTY,675 BULLARD RD,JEFFERSONVILLE,31044,4789453127,Rural: Distant,No
-84.772957,32.850559,1010,896,WARM SPRINGS SCHOOL,DEPARTMENT OF LABOR,TALBOT COUNTY,675 GA HWY 190 - PO BOX 427,WARM SPRING,31830,7066555900,Rural: Distant,No
-84.127449,33.650791,4052,644,MURPHY CANDLER ELEMENTARY SCHOOL,DEKALB COUNTY,DEKALB COUNTY,6775 S GODDARD RD,LITHONIA,30038,6786769102,Rural: Fringe,No
-84.127449,33.650791,6100,644,ARABIA MOUNTAIN HIGH SCHOOL - ACADEMY OF ENGINEERI,DEKALB COUNTY,DEKALB COUNTY,6775 S GODDARD RD,LITHONIA,30038,6788753602,Rural: Fringe,No
-84.420151,33.393688,1110,656,INMAN ELEMENTARY,FAYETTE COUNTY,FAYETTE COUNTY,677 INMAN RD,FAYETTEVILLE,30215,7704603565,Rural: Fringe,No
-82.352409,31.755945,2770,601,APPLING COUNTY PRIMARY SCHOOL,APPLING COUNTY,APPLING COUNTY,678 BLACKSHEAR HWY,BAXLEY,31513,9123678642,Town: Remote,No
-84.575981,33.788681,5920,633,BRYANT ELEMENTARY SCHOOL,COBB COUNTY,COBB COUNTY,6800 FACTORY SHOALS RD SW,MABLETON,30126,7708192402,Suburb: Large,No
-84.023193,34.250217,2060,658,LITTLE MILL MIDDLE SCHOOL,FORSYTH COUNTY,FORSYTH COUNTY,6800 LITTLE MILL RD,CUMMING,30041,6789655000,Rural: Fringe,No
-82.35231,31.755644,1770,601,APPLING COUNTY ELEMENTARY SCHOOL,APPLING COUNTY,APPLING COUNTY,680 BLACKSHEAR HWY,BAXLEY,31513,9123678640,Town: Remote,No
-84.170021,33.447559,1940,675,WESLEY LAKES ELEMENTARY SCHOOL,HENRY COUNTY,HENRY COUNTY,685 MCDONOUGH PKWY,MCDONOUGH,30253,7709141889,Suburb: Large,No
-84.364639,33.735493,1010,761,PARKSIDE ELEMENTARY SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,685 MERCER ST SE,ATLANTA,30312,4048024100,City: Large,No
-84.376328,33.73576,5050,761,NEIGHBORHOOD CHARTER SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,688 GRANT ST SE,ATLANTA,30315,4046246226,City: Large,Yes
-82.316719,32.571972,1890,653,SWAINSBORO HIGH SCHOOL,EMANUEL COUNTY,EMANUEL COUNTY,689 S MAIN ST,SWAINSBORO,30401,4782372267,Rural: Fringe,No
-84.365051,33.790421,2070,761,HILLSIDE CONANT SCHOOL,ATLANTA PUBLIC SCHOOLS,FULTON COUNTY,690 COURTENAY DR NE,ATLANTA,30306,4048754551,City: Large,No
-84.569969,34.050827,6020,633,PALMER MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,690 N BOOTH RD NW,KENNESAW,30144,7705915020,Suburb: Large,No
-83.996117,34.297772,2040,658,CHESTATEE ELEMENTARY,FORSYTH COUNTY,FORSYTH COUNTY,6945 KEITH BRIDGE RD,GAINESVILLE,30506,7708872341,Rural: Fringe,No
-84.660233,33.78672,3052,648,LITHIA SPRINGS ELEMENTARY SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,6946 FLORENCE DR,LITHIA SPRINGS,30122,7706514100,Suburb: Large,No
-83.814911,34.299557,2550,776,FAIR STREET INTERNATIONAL BACCALAUREATE WORLD SCHO,GAINESVILLE CITY,HALL COUNTY,695 FAIR ST,GAINESVILLE,30501,7705365295,City: Small,Yes
-81.466454,31.27677,2980,663,GREER ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNN COUNTY,695 HARRY DRIGGERS BLVD,BRUNSWICK,31525,9122674135,Rural: Fringe,No
-83.795754,31.102655,5054,635,SUNSET ELEMENTARY SCHOOL,COLQUITT COUNTY,COLQUITT COUNTY,698 US HIGHWAY 319 S,MOULTRIE,31768,2298906184,Rural: Fringe,No
-84.86544,32.556671,1000,706,MIDLAND MIDDLE SCHOOL,MUSCOGEE COUNTY,MUSCOGEE COUNTY,6990 WARM SPRINGS RD,MIDLAND,31820,7065693673,Rural: Fringe,No
-83.521316,31.46208,2990,737,EIGHTH STREET MIDDLE SCHOOL,TIFT COUNTY,TIFT COUNTY,700 8TH ST W,TIFTON,31794,2293872445,Town: Remote,No
-82.341057,31.213915,2950,748,WAYCROSS MIDDLE SCHOOL,WARE COUNTY,WARE COUNTY,700 CENTRAL AVE,WAYCROSS,31501,9122872333,Town: Remote,No
-84.927589,34.746441,4750,755,EASTBROOK MIDDLE SCHOOL,WHITFIELD COUNTY,WHITFIELD COUNTY,700 HILL RD,DALTON,30721,7062786135,Suburb: Small,No
-84.020981,33.597771,1740,722,HONEY CREEK ELEMENTARY SCHOOL,ROCKDALE COUNTY,ROCKDALE COUNTY,700 HONEY CREEK RD SE,CONYERS,30094,7704835706,Suburb: Large,No
-84.70105,33.392117,3950,638,ARNALL MIDDLE SCHOOL,COWETA COUNTY,COWETA COUNTY,700 LORA SMITH RD,NEWNAN,30265,7702542765,Suburb: Large,No
-84.786926,34.775944,4050,705,GLADDEN MIDDLE SCHOOL,MURRAY COUNTY,MURRAY COUNTY,700 OLD DALTON ELLIJAY RD,CHATSWORTH,30705,7066957448,Town: Fringe,No
-84.694,33.970863,4990,633,LOST MOUNTAIN MIDDLE SCHOOL,COBB COUNTY,COBB COUNTY,700 OLD MOUNTAIN RD NW,KENNESAW,30152,6785948224,Suburb: Large,No
-82.387047,31.19915,1950,748,WARE COUNTY HIGH SCHOOL,WARE COUNTY,WARE COUNTY,700 VICTORY DR,WAYCROSS,31503,9122872351,Rural: Fringe,No
-84.4179,33.563332,4050,631,CHURCH STREET ELEMENTARY SCHOOL,CLAYTON COUNTY,CLAYTON COUNTY,7013 CHURCH ST,RIVERDALE,30274,7709944000,Suburb: Large,No
-82.335869,32.187641,1030,738,TOOMBS COUNTY MIDDLE SCHOOL,TOOMBS COUNTY,TOOMBS COUNTY,701 BULLDOG RD,LYONS,30436,9125268363,Rural: Fringe,No
-82.581268,32.183372,1010,703,MONTGOMERY COUNTY MIDDLE SCHOOL,MONTGOMERY COUNTY,MONTGOMERY COUNTY,701C DOBBINS ST,MOUNT VERNON,30445,9125832351,Rural: Distant,No
-82.581268,32.183372,2010,703,MONTGOMERY CO. HIGH,MONTGOMERY COUNTY,MONTGOMERY COUNTY,701 DOBBINS ST,MOUNT VERNON,30445,9125832296,Rural: Distant,No
-84.127083,33.777245,4970,644,STEPHENSON HIGH SCHOOL,DEKALB COUNTY,DEKALB COUNTY,701 STEPHENSON RD,STONE MOUNTAIN,30087,6786764202,Suburb: Large,No
-84.771088,33.87711,1010,710,HIRAM HIGH SCHOOL,PAULDING COUNTY,PAULDING COUNTY,702 VIRGIE BALLENTINE DR,HIRAM,30141,7704431182,Rural: Fringe,No
-84.619827,33.57161,4069,660,E. C. WEST ELEMENTARY SCHOOL,FULTON COUNTY,FULTON COUNTY,7040 RIVERTOWN RD,FAIRBURN,30213,7709693460,Rural: Fringe,No
-82.345947,31.21258,1960,748,WILLIAMS HEIGHTS ELEMENTARY SCHOOL,WARE COUNTY,WARE COUNTY,705 DEWEY ST,WAYCROSS,31501,9122872399,Town: Remote,No
-83.644989,31.71233,1960,742,TURNER COUNTY ELEMENTARY SCHOOL,TURNER COUNTY,TURNER COUNTY,705 HUDSON AVE,ASHBURN,31714,2295672461,Rural: Fringe,No
-81.113678,32.072929,4000,625,OGLETHORPE CHARTER SCHOOL,CHATHAM COUNTY,CHATHAM COUNTY,707 STILES AVE,SAVANNAH,31415,9123955075,City: Midsize,Yes
-84.975281,34.781311,1730,772,WESTWOOD ELEMENTARY SCHOOL,DALTON CITY,WHITFIELD COUNTY,708 TRAMMELL ST,DALTON,30720,7062782809,City: Small,No
-83.662109,32.867813,1110,611,NORTHWOODS ACADEMY SCHOOL,BIBB COUNTY,BIBB COUNTY,709 PIERCE AVE,MACON,31204,4787793200,City: Small,No
-83.92334,33.011772,1050,702,T.G. SCOTT ELEMENTARY SCHOOL,MONROE COUNTY,MONROE COUNTY,70 THORNTON RD,FORSYTH,31029,4789943495,Rural: Fringe,No
-84.660362,33.783508,2054,648,TURNER MIDDLE SCHOOL,DOUGLAS COUNTY,DOUGLAS COUNTY,7101 TURNER DR,LITHIA SPRINGS,30122,7706515500,Suburb: Large,No
-84.4385,34.107849,3970,628,ARNOLD MILL ELEMENTARY SCHOOL,CHEROKEE COUNTY,CHEROKEE COUNTY,710 ARNOLD MILL RD,WOODSTOCK,30188,7705923510,Rural: Fringe,No
